"id","start_date","end_date","record_date","lat","lng","governorate","district","registered","registration_type","business_name","economic_sector","sub_sector","products_services","phone_number","business_phone","employee_count","enterprise_size","has_vacancies","num_vacancies","current_interns","current_seasonal","current_entry_level","current_mid_senior","current_senior_mgmt","current_cust_service","current_sales","current_priority_it","current_priority_marketing","current_priority_admin","current_priority_finance","current_priority_logistics","current_priority_technical","current_priority_others","current_other_specify","youth_employment","future_needs","future_num_vacancies","future_interns","future_seasonal","future_entry_level","future_mid_senior","future_senior_mgmt","future_total","future_cust_service","future_sales","future_priority_it","future_priority_marketing","future_priority_admin","future_priority_finance","future_priority_logistics","future_priority_technical","future_priority_others","future_other_specify"
379772944,2024-09-04 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-04 00:00:00.000000000,32.1098976,36.2554507,"Zarqaa","Al Dlayel","Yes","Limited liability","Green Supermarket.","Wholesale and Retail Trade","Retail trade (food)","The sale of supplies, freezers and dairy.","0796756881",,"Less than 10 employees","Micro","Yes",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Kasher.","Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379772953,2024-09-04 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-04 00:00:00.000000000,32.1096261,36.2546173,"Zarqaa","Al Dlayel","Yes","Limited liability","The bakeries of Mecca's lights.","Wholesale and Retail Trade","Retail trade (food)","Selling bakeries and candy.","0777432001",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,
379772957,2024-09-04 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-04 00:00:00.000000000,32.1096103,36.2546039,"Zarqaa","Al Dlayel","Yes","Sole proprietorship","Shoe rat.","Wholesale and Retail Trade","Retail trade (apparel)","Selling shoes to men, women, and children.","0788654981",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379772960,2024-09-04 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-04 00:00:00.000000000,32.1096086,36.2545957,"Zarqaa","Al Dlayel","Yes","Private shareholding","Good chicken.","Wholesale and Retail Trade","Retail trade (food)","Selling fresh chickens and frozen chickens.","0778041668",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",3,1,0,1,1,0,3,0,1,0,0,0,0,0,0,0,
379772965,2024-09-04 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-04 00:00:00.000000000,32.1096036,36.2545962,"Zarqaa","Al Dlayel","Yes","Limited liability","Faisal water.","Wholesale and Retail Trade","Retail trade (general merchandise)","Selling and filling bottles of water and selling ice cubes.","0789711345",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Mobilization Officers"
379772968,2024-09-04 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-04 00:00:00.000000000,32.1096061,36.2546042,"Zarqaa","Al Dlayel","Yes","Sole proprietorship","The Geth Center for Smart Systems and Satellite.","Service Activities","Repair services","Repairing and selling electronic devices and satellite.","078538225",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379817583,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.331323,35.7545803,"Ajloun","Ajloun Qasabah","Yes","Non-profit organization","Association of Ajlon Ladies philanthropy","Human Health and Social Work Activities","Social work","Charities.","0777778124",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",2,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,
379827208,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3420345,36.1972441,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Saida carpet company","Wholesale and Retail Trade","Retail trade (furniture)","carpets.","0797904027","0775142955","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
379827214,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3422954,36.197245,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Panda Wen for tourism and travel.","Accommodation and Food Services (Tourism(","Event planning","Hotel reservations and airline tickets"," 0775984754","0776352222","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,
379827222,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.34164601,36.20200046,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Dr. Adnan Al-Namri &apos; s Clinic","Human Health and Social Work Activities","Clinics","Dental clinic.","0791594897","0790931096","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"B.A. Dental or dental assistant"
379827230,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3419105,36.1973808,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Dr. Ziyad &apos; s clinic","Human Health and Social Work Activities","Clinics","Intramedical clinics","0791594543","0791594543","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Secretariat"
379827239,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.34164601,36.20200046,"Mafraq","Mafraq Al-qasabeh","Yes","Non-profit organization","Safe training and community responsibility","Education","Higher education","Education, awareness-raising training, empowerment education","0772723550","0796300658","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Executive Secretaries"
379827252,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.341848,36.1970973,"Mafraq","Mafraq Al-qasabeh","Yes","Cooperative","Brazilian coffee house","Accommodation and Food Services (Tourism(","Catering","Coffee sale."," 0791324573",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
379827256,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3419846,36.1986956,"Mafraq","Mafraq Al-qasabeh","Yes","Cooperative","Toaster of the hybrids.","Wholesale and Retail Trade","Retail trade (food)","Coffin nuts."," 0788536082",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
379827263,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3423578,36.1978438,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","The boss hall of festivities.","Accommodation and Food Services (Tourism(","Event planning","Rental of concert halls","0777166738",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379827267,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3421951,36.198633,"Mafraq","Mafraq Al-qasabeh","Yes","Cooperative","Faisal's furniture fetish show.","Wholesale and Retail Trade","Retail trade (electronics)","Electrical sales.","0779241707",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379827271,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.342264,36.1995337,"Mafraq","Mafraq Al-qasabeh","Yes","Cooperative","Single Company for Construction Materials","Wholesale and Retail Trade","Retail trade (general merchandise)","Construction materials","0795588670","0795588670","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
379827280,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3423408,36.1999617,"Mafraq","Mafraq Al-qasabeh","Yes","Cooperative","Al-Aman Food Industries Company","Wholesale and Retail Trade","Retail trade (food)","Distribution of food for coffee and coffee products","0772529376","0792242555","50 to 250","Medium","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",50,0,50,0,0,0,50,1,1,0,1,1,1,0,0,1,"Sales napkins, loaders, downloaders, designers."
379827285,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3420054,36.2025375,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Lana's toy store.","Wholesale and Retail Trade","Retail trade (general merchandise)","Children &apos; s supplies","0787274154",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379827290,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3419177,36.2017605,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Spring breeze shop.","Wholesale and Retail Trade","Retail trade (general merchandise)","Agricultural seed pesticides","0772622067","0772622067","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,
379827296,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.3425455,36.2033758,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Friends fair.","Wholesale and Retail Trade","Retail trade (electronics)","Selling home electrical tools.","0776111700",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379827301,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.34164601,36.20200046,"Mafraq","Mafraq Al-qasabeh","Yes","Sole proprietorship","Boom! Boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom, boom.","Wholesale and Retail Trade","Retail trade (apparel)","Women's clothes and women's shoes.","0799070040",,"Less than 10 employees","Micro","Yes",3,0,2,0,1,0,0,1,0,0,0,0,0,0,1,"Sales of cleaning maintenance stores","Yes","Yes",5,0,2,1,2,0,5,0,1,0,0,0,0,0,0,1,"Loading and storage staff"
379849533,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.5191547,35.5690934,"Maan","Ash-Shobek","No",,"maram craftes","Manufacturing","Textile manufacturing","Handicraft and medals","0772278590","0772278590","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849539,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.521805,35.5505783,"Maan","Ash-Shobek","No",,"Golden barket","Wholesale and Retail Trade","Retail trade (general merchandise)","Selling and making distributions of events","0770463945","0770463945","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849544,2024-09-04 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-04 00:00:00.000000000,30.5206682,35.5690069,"Maan","Ash-Shobek","No",,"Production kitchen","Manufacturing","Food processing","Natural apple apple accelerator work/producing municipal milk","0772274206","0772274206","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849548,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.514782,35.5348284,"Maan","Ash-Shobek","No",,"Pete's project.","Wholesale and Retail Trade","Retail trade (apparel)","Sale of clothing/charters and carpets","0775374710","0775374710","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849554,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.497979,35.5243116,"Maan","Ash-Shobek","No",,"Production kitchen","Manufacturing","Food processing","He made the bread of the traps and the bricks.","0777683524","0777683524","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849560,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.498585,35.5244827,"Maan","Ash-Shobek","No",,"Production kitchen","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of dairy products","0779275825","0779275825","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849567,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.5102006,35.5307003,"Maan","Ash-Shobek","No",,"Production kitchen","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of lukewarm, nanny and municipal products","0776463441","0776463441","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849576,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.5178687,35.534751,"Maan","Ash-Shobek","Yes","Sole proprietorship","Tough Mall.","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of freezers and public goods","0775748795","0775748795","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,
379849583,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.5190304,35.537072,"Maan","Ash-Shobek","Yes","Sole proprietorship","A year's nursery in the chocolate.","Education","Primary education","Infant care/education of children aged 2 and over","0799367556","0799367556","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"A baby teacher."
379849589,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.520625,35.5554333,"Maan","Ash-Shobek","No",,"Betty's project.","Wholesale and Retail Trade","Retail trade (general merchandise)","Sale of public goods and intermediary of electronic sites","0770274951","0770274951","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849596,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.5191786,35.5661942,"Maan","Ash-Shobek","No",,"Production kitchen","Manufacturing","Food processing","Sale of meals and natural products","0776358177","0776358177","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379849602,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.5207603,35.5687796,"Maan","Ash-Shobek","Yes","Sole proprietorship","Your own chocolate buzzards.","Education","Primary education","Child care/child education kg1","0790943735","0790943735","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Naughty nannies."
380018295,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.71741,35.7938561,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Al-Bashir for Fashion and Heritage","Wholesale and Retail Trade","Retail trade (apparel)","Heritage clothes.","777755504","٧٧٧٧٥٥٥٠٤","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018304,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7174093,35.7937304,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Academia player.","Arts, Entertainment, and Recreation","Visual arts","Physiotherapists.","775626472","٧٧٩٩٢١٢٨٦","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","Yes",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Handicraft"
380018322,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7171938,35.7944658,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","It's time.","Accommodation and Food Services (Tourism(","Restaurants","A restaurant and a caffeine.","792012413","٧٩٠٠٨٣٤٣٦","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018336,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7166968,35.7953674,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Madba Gate Company","Accommodation and Food Services (Tourism(","Restaurants","A restaurant and a tourist cafeteria.","778030276","٠٥٣٢٤٠٣٣٥","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018348,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7174893,35.7937853,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Modern Opticus.","Wholesale and Retail Trade","Retail trade (general merchandise)","Medical glasses detail.","791805750","٧٨٨٦٢٩٩٧٠","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018358,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7185683,35.7932742,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Donut Blunt.","Accommodation and Food Services (Tourism(","Restaurants","A donut shop, ice cream and coffee.","770366297","٧٧٠٣٦٦٢٩٧","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018368,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7187438,35.7932439,"Madaba","Madaba Qasabah","Yes","Solidarity and recommendation","My village is for cashiers.","Financial Services","Banking","Banks","775881902","٧٩٥٧٠٢٦٦٦","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018377,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7194081,35.7933462,"Madaba","Madaba Qasabah","Yes","Limited liability","Soyce, the cashier.","Financial Services","Banking","Banks","779696823","٠٧٩٢٢٢٠٢٤٩","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018390,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.719572,35.7932712,"Madaba","Madaba Qasabah","Yes","Cooperative","High-quality laboratories","Human Health and Social Work Activities","Medical practices","Medical analysis","772173851","٧٧١١٠٣٣٥٥","Less than 10 employees","Micro","Yes",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Laboratory worker","Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Laboratory worker"
380018400,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7203926,35.7930029,"Madaba","Madaba Qasabah","Yes","Cooperative","Imad and Mahmoud Company","Information Technology","Software development","Computer shop, maintenance","798309977","٧٩٨٣٠٩٩٧٧","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018411,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.72179,35.7926721,"Madaba","Madaba Qasabah","Yes","Non-profit organization","The Academy of Psychiatric Files of Hope and Education","Education","Vocational training","Teaching courses for all age groups","781366597","٧٩٢٩٢٩١٧٧","Less than 10 employees","Micro","Yes",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"English teachers","Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Teachers"
380018425,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7216407,35.7927103,"Madaba","Madaba Qasabah","Yes","Foreign","Zepter Company","Wholesale and Retail Trade","Retail trade (general merchandise)","Healthy products and facades","777390221","٠٦٢٢٢١١٤٠","Less than 10 employees","Micro","Yes",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Skin experts.","Yes","Yes",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Skin experts."
380018438,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7217133,35.7929797,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Ben Mahroud.","Accommodation and Food Services (Tourism(","Bars","Sell toast of all kinds.","777957637","٧٩٠٧٩١١١١","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018445,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7215072,35.7931443,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Muthanna.","Wholesale and Retail Trade","Retail trade (general merchandise)","Silver accessories.","785786909","٧٩٠٠٨٨١٣٠","Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380018453,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.7216415,35.7930613,"Madaba","Madaba Qasabah","Yes","Sole proprietorship","Sheruti's.","Accommodation and Food Services (Tourism(","Restaurants","A restaurant and a cafeteria.","779933133","٧٧٩٩٣٣١٣٣","10 to 49","Small","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380082478,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.3219663,35.4832373,"Maan","Petra","Yes","Sole proprietorship","Hot restaurant.","Accommodation and Food Services (Tourism(","Restaurants","Sale of snacks, shawarma, Italian food, eastern and soup","0771301301",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380082482,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,30.3219744,35.4833328,"Maan","Petra","Yes","Sole proprietorship","Pasha's son's restaurant.","Accommodation and Food Services (Tourism(","Restaurants","Juices/ sandosh/ grills","0770547112",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380089770,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,32.2732339,35.8995968,"Jerash","Jerash Qasabah","Yes","Sole proprietorship","Long-term air conditioning.","Wholesale and Retail Trade","Retail trade (electronics)","Air conditioners","0797316169",,"Less than 10 employees","Micro","Yes",2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"Maintenance workers","Yes","Yes",3,0,2,1,0,0,3,0,0,0,0,0,0,0,1,1,"Maintenance workers"
380107731,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.2542299,36.0491746,"Karak","Al-Qatraneh","No",,"His shop.","Wholesale and Retail Trade","Retail trade (food)","Supply materials","0798063411",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380107733,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.2542937,36.0470952,"Karak","Al-Qatraneh","No",,"Cafeteria al-Atoi","Service Activities","Personal services","Coffee.","0791407494",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380107736,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.2547848,36.0473335,"Karak","Al-Qatraneh","Yes","Sole proprietorship","Veterinary tar pharmacy.","Human Health and Social Work Activities","Clinics","Medicines","0780861373",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Yes","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380107737,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.254888,36.0474447,"Karak","Al-Qatraneh","No",,"The epic or the village.","Agriculture","Livestock farming","epic.",,,"Less than 10 employees","Micro","Yes",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Assistant","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
380107740,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,2024-09-05 00:00:00.000000000,31.2543252,36.0471343,"Karak","Al-Qatraneh","No",,"Sahr's epic.","Agriculture","Livestock farming","epic.","0779070627",,"Less than 10 employees","Micro","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
